info_set_raw,cards_cluster,betting_stage,actions_history,num_previous_actions,last_action,call_probability,fold_probability,raise_probability
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise']}",9,raise,0.0,1.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['call', 'raise']}",9,raise,0.5454545454545454,0.0,0.45454545454545464
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise', 'raise']}",9,raise,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise']}",9,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['call', 'call'], 'flop': ['call', 'call'], 'turn': ['raise', 'raise', 'raise', 'call'], 'river': ['call']}",9,call,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise']}",9,raise,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise']}",9,raise,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call']}",9,call,0.38461538461538464,0.0,0.6153846153846154
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise']}",9,raise,0.12499999999999979,0.8750000000000002,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call'], 'river': ['raise']}",10,raise,0.0,1.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise']}",10,raise,1.0,0.0,2.3684757858669974e-17
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise']}",10,raise,0.0,1.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise']}",10,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise']}",10,raise,0.0,1.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise', 'raise']}",10,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['call', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call']}",10,call,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise']}",10,raise,1.0,0.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['call', 'raise']}",10,raise,1.0,0.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['raise', 'raise']}",10,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise']}",10,raise,1.0,0.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['raise', 'raise']}",10,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['call', 'raise']}",10,raise,1.0,0.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise']}",10,raise,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['call', 'raise']}",10,raise,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise', 'raise']}",10,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['call', 'raise']}",10,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call'], 'river': ['raise']}",10,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise', 'raise']}",10,raise,1.0,0.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise']}",10,raise,0.8653846153846153,0.0,0.13461538461538466
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise', 'raise']}",10,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise']}",10,raise,0.41176470588235303,0.0,0.5882352941176469
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise', 'raise']}",10,raise,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call']}",10,call,0.6153846153846151,0.0,0.3846153846153848
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise']}",10,raise,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['raise']}",10,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise']}",10,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise']}",10,raise,0.12499999999999983,0.8750000000000002,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call'], 'river': ['call']}",10,call,0.4210526315789474,0.0,0.5789473684210528
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call']}",10,call,0.6153846153846152,0.0,0.38461538461538475
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['call', 'raise']}",10,raise,1.0,0.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['raise', 'call'], 'river': ['raise']}",10,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['raise', 'raise']}",10,raise,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['raise', 'raise']}",10,raise,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['call']}",10,call,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['raise', 'raise', 'raise', 'call'], 'river': ['raise']}",10,raise,1.0,0.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['call', 'raise']}",10,raise,0.411764705882353,0.0,0.5882352941176471
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['raise']}",10,raise,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['raise', 'raise']}",10,raise,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise', 'raise']}",10,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['call', 'raise']}",10,raise,0.12499999999999979,0.8750000000000002,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'raise', 'raise', 'call'], 'river': ['call']}",10,call,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'raise', 'raise', 'call'], 'river': ['call']}",10,call,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""raise"",""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['raise', 'raise', 'raise']}",11,raise,1.0,0.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['call']}",11,call,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise']}",11,raise,1.0,0.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['raise', 'raise', 'raise', 'call'], 'river': ['call']}",11,call,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call"",""raise"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['call', 'raise', 'raise']}",11,raise,0.5,0.0,0.5
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.12745098039215677,0.7815126050420169,0.09103641456582624
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call'], 'river': ['call']}",11,call,0.42857142857142816,0.0,0.5714285714285718
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.4117647058823527,0.0,0.5882352941176474
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['call', 'call'], 'river': ['call', 'raise']}",11,raise,0.12499999999999992,0.8750000000000001,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.41176470588235287,0.0,0.5882352941176472
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call'], 'river': ['raise']}",11,raise,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call', 'raise']}",11,raise,1.0,0.0,6.090366306515142e-17
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.32765151515151514,0.0,0.6723484848484849
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'raise', 'call'], 'river': ['raise', 'raise']}",11,raise,0.3338068181818182,0.0,0.6661931818181818
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""call""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['call']}",11,call,0.0,0.0,1.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise"",""raise""]}]}",34,river,"{'pre_flop': ['call', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise', 'raise']}",11,raise,0.0,1.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]},{""river"":[""raise""]}]}",34,river,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['raise', 'call'], 'river': ['raise']}",11,raise,1.0,0.0,0.0
"{""cards_cluster"":34,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]},{""river"":[""call"",""raise""]}]}",34,river,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call'], 'river': ['call', 'raise']}",11,raise,0.767255216693419,0.0,0.23274478330658097
